Cancer type	NCBI gene id	FDR adjusted p-value	Cancer Sample Med	Normal Sample Med	log2 fold change	p-value	Gene symbol
KIRC	102466751	1e-20	4.515	1.143	1.98190058415374	5.66341093670886e-20	MIR6859-1
KIRC	79501	0.36922	1	1	0	0.397687190946304	OR4F5
KIRC	102465909	2.1678e-15	1	1	0	8.64722932049224e-15	MIR6859-2
KIRC	729759	0.31776	1	1	0	0.345689000437765	OR4F29
KIRC	81399	0.31776	1	1	0	0.345689000437765	OR4F16
KIRC	400728	0.059997	1	1	0	0.084629976160444	FAM87B
KIRC	79854	1e-20	1.159	1	0.212880566344385	5.66341093670886e-20	LINC00115
KIRC	284593	0.092358	1	1	0	0.124701420344099	FAM41C
KIRC	100130417	0.56236	5.06	10.306	-1.02627520757136	0.587992322004581	LINC02593
KIRC	148398	0.0081954	3.145	7.562	-1.26570783222058	0.0133648061538462	SAMD11
KIRC	26155	1.071e-06	62.959	56.335	0.160381102865765	2.40236545983352e-06	NOC2L
KIRC	339451	1e-20	5.386	3.202	0.750240921985415	5.66341093670886e-20	KLHL17
KIRC	84069	1e-20	2.338	1	1.22527492986957	5.66341093670886e-20	PLEKHN1
KIRC	84808	1e-20	1.83	1	0.871843648509318	5.66341093670886e-20	PERM1
KIRC	57801	1e-20	23.22	5.43	2.0963438690612	5.66341093670886e-20	HES4
KIRC	9636	2.7457e-16	122.476	49.351	1.31134784763884	1.16043700302343e-15	ISG15
KIRC	375790	0.55789	154.58	160.76	-0.0565548111594535	0.583618696913003	AGRN
KIRC	401934	0.00072164	1	1	0	0.00130633658789252	RNF223
KIRC	54991	1e-20	9.045	6.245	0.534418931013284	5.66341093670886e-20	C1orf159
KIRC	254099	0.03172	1	1	0	0.0475438627529822	LINC01342
KIRC	406984	0.048189	1	1	0	0.0694455653350515	MIR200B
KIRC	406983	0.053142	1	1	0	0.0758212536361317	MIR200A
KIRC	554210	0.2231	1.109	2.042	-0.880723500716092	0.270596944851147	MIR429
KIRC	254173	0.074385	1	1	0	0.102773345070423	TTLL10
KIRC	8784	1e-20	2.969	1	1.56997709332457	5.66341093670886e-20	TNFRSF18
KIRC	7293	1e-20	19.513	2.443	2.99770983149452	5.66341093670886e-20	TNFRSF4
KIRC	51150	3.2703e-11	231.713	206.325	0.167420346897833	9.93662950686048e-11	SDF4
KIRC	126792	8.3327e-07	19.928	17.721	0.169336908896971	1.88384886485394e-06	B3GALT6
KIRC	388581	0.045606	4.507	4.895	-0.119141409775698	0.0661151021519316	C1QTNF12
KIRC	118424	3.5125e-13	44.553	39.169	0.185810283471359	1.21516744006187e-12	UBE2J2
KIRC	6339	1e-20	2.642	1	1.40163046658474	5.66341093670886e-20	SCNN1D
KIRC	116983	1e-20	18.44	12.742	0.533246913210499	5.66341093670886e-20	ACAP3
KIRC	102465434	0.45487	1	1	0	0.482642555149675	MIR6726
KIRC	126789	0.061571	7.293	7.643	-0.0676266362661733	0.0865663179532311	PUSL1
KIRC	54973	1e-20	83.213	67.519	0.30151539489937	5.66341093670886e-20	INTS11
KIRC	80772	3.6668e-08	35.183	48.018	-0.448696810630075	9.09825258486798e-08	CPTP
KIRC	83756	0.00019098	1	1	0	0.000363404686064318	TAS1R3
KIRC	1855	6.696e-05	37.96	33.898	0.163279836259936	0.000131856608557845	DVL1
KIRC	54587	4.8638e-17	63.714	38.133	0.740570378219591	2.14987649802372e-16	MXRA8
KIRC	54998	9.9298e-11	170.704	233.294	-0.450652339140321	2.92724274153157e-10	AURKAIP1
KIRC	81669	1e-20	59.966	21.797	1.46001515648566	5.66341093670886e-20	CCNL2
KIRC	148413	7.6307e-19	17.51	25.979	-0.569166814958623	3.80107430289532e-18	MRPL20-AS1
KIRC	55052	5.141e-17	135.423	167.819	-0.309433278474277	2.26658005125172e-16	MRPL20
KIRC	441869	8.0415e-10	3.913	7.53	-0.944374754658497	2.22897743214773e-09	ANKRD65
KIRC	643965	0.46986	1	1	0	0.497368013630555	TMEM88B
KIRC	64856	1e-20	101.107	46.168	1.13091774241293	5.66341093670886e-20	VWA1
KIRC	219293	5.4324e-09	3.685	7.327	-0.991557996357006	1.4217301474374e-08	ATAD3C
KIRC	83858	1e-20	5.842	2.905	1.00792419453729	5.66341093670886e-20	ATAD3B
KIRC	55210	0.0018913	13.343	13.441	-0.0105574032961025	0.00330346081999219	ATAD3A
KIRC	339453	0.58853	1	1.248	-0.319617934200161	0.613462365661556	TMEM240
KIRC	29101	1e-20	171.884	264.611	-0.622437780048939	5.66341093670886e-20	SSU72
KIRC	643988	3.0313e-10	2.057	6.504	-1.66078546355009	8.63779536246656e-10	FNDC10
KIRC	142678	1e-20	25.423	19.206	0.404577200566114	5.66341093670886e-20	MIB2
KIRC	8510	0.52643	1.32	2.115	-0.680119733761496	0.552724316026664	MMP23B
KIRC	984	0.43205	21.351	21.764	-0.0276400917088897	0.460131912766059	CDK11B
KIRC	728661	0.017138	16.566	18.166	-0.133015491499898	0.0267692232697814	SLC35E2B
KIRC	728642	3.9673e-15	1	1	0	1.5542587458399e-14	CDK11A
KIRC	9906	0.12665	9.71	11.007	-0.180878109663144	0.165720113496753	SLC35E2A
KIRC	65220	0.0093722	34.532	35.35	-0.0337763214305982	0.0151886548221143	NADK
KIRC	2782	0.072415	385.352	396.466	-0.0410202704170835	0.100308331083173	GNB1
KIRC	163688	8.1103e-12	1	1	0	2.56710536012452e-11	CALML6
KIRC	339456	7.0973e-08	1.121	2.296	-1.03433636387026	1.72879777608364e-07	TMEM52
KIRC	85452	3.6471e-06	1	1	0	7.85923871278543e-06	CFAP74
KIRC	2563	1e-20	19.367	1	4.27552858882227	5.66341093670886e-20	GABRD
KIRC	5590	1e-20	12.963	24.4	-0.912481511026721	5.66341093670886e-20	PRKCZ
KIRC	100506504	0.0030769	2.655	2.761	-0.0564790268965534	0.0052621154152011	PRKCZ-AS1
KIRC	199990	2.3619e-09	41.355	36.707	0.172006557799092	6.32725540783327e-09	FAAP20
KIRC	6497	5.2584e-18	50.426	35.868	0.491470486414528	2.46871062972292e-17	SKI
KIRC	79906	0.97044	9.013	9.737	-0.111469951244596	0.972919496167466	MORN1
KIRC	11079	1.4409e-05	81.114	85.355	-0.073524727001303	2.98344467691168e-05	RER1
KIRC	5192	0.19153	15.551	16.166	-0.055955397583988	0.237090988487934	PEX10
KIRC	9651	0.66497	3.387	4.127	-0.285085451512878	0.686771288326561	PLCH2
KIRC	55229	3.851e-11	19.342	24.859	-0.362031282468111	1.16551374830852e-10	PANK4
KIRC	388585	6.1898e-14	1	1	0	2.24305033700583e-13	HES5
KIRC	8764	1e-20	192.385	51.82	1.89241539786801	5.66341093670886e-20	TNFRSF14
KIRC	100996583	1.0251e-12	1.153	1	0.205392512989685	3.44151705193636e-12	AL139246.3
KIRC	127281	0.0030093	33.58	35.329	-0.0732506835316383	0.00515280996784566	PRXL2B
KIRC	79258	0.028287	1	1	0	0.0427622198039878	MMEL1
KIRC	100287898	1e-20	2.04	1.082	0.914868653032043	5.66341093670886e-20	TTC34
KIRC	440556	2.1501e-15	1	65.656	-6.03685495329737	8.5781549411345e-15	PRDM16-DT
KIRC	63976	4.2531e-18	1	13.322	-3.73573878191235	2.01322401269841e-17	PRDM16
KIRC	100422968	0.44002	1	1	0	0.467973719448407	MIR4251
KIRC	27237	1.8532e-06	34.187	31.394	0.122958969442631	4.08643115449078e-06	ARHGEF16
KIRC	1953	1e-20	8.435	4.463	0.918374261923073	5.66341093670886e-20	MEGF6
KIRC	693135	0.05926	1	1	0	0.0836853870438187	MIR551A
KIRC	127262	1e-20	89.773	143.706	-0.678766785922316	5.66341093670886e-20	TPRG1L
KIRC	49856	6.3834e-05	23.009	21.318	0.110126189085536	0.000125933778248214	WRAP73
KIRC	7161	4.2872e-07	1	1	0	9.88327305710163e-07	TP73
KIRC	148870	0.56334	2.584	2.775	-0.102881701430906	0.588906867959804	CCDC27
KIRC	388588	0.00089265	12.303	17.679	-0.52302652252439	0.00160335768551237	SMIM1
KIRC	57470	1e-20	28.827	37.722	-0.387985464282619	5.66341093670886e-20	LRRC47
KIRC	9731	5.0932e-18	16.748	24.057	-0.522467920945088	2.39366487077117e-17	CEP104
KIRC	1677	0.00022916	4.139	4.055	0.0295803341256554	0.000433143966872306	DFFB
KIRC	339448	0.01887	29.959	29.452	0.0246238623297748	0.0293067439761128	C1orf174
KIRC	100133612	5.6346e-09	1	1	0	1.47309717825833e-08	LINC01134
KIRC	105376672	0.24336	1	1	0	0.291864966486139	LINC01345
KIRC	105376679	0.29093	1	1	0	0.33935063099708	LINC01646
KIRC	55966	9.3853e-13	2.863	9.22	-1.68723908031735	3.15751533995187e-12	AJAP1
KIRC	100616421	0.055462	1	1	0	0.0788095992376112	MIR4689
KIRC	261734	0.26262	6.785	6.486	0.0650197918504101	0.311721006209202	NPHP4
KIRC	8514	0.36882	21.042	17.818	0.239936427287049	0.39727548256598	KCNAB2
KIRC	26038	0.0059071	1	1	0	0.00979378788732394	CHD5
KIRC	6146	7.5889e-12	172.116	211.755	-0.299014817800693	2.41030016188583e-11	RPL22
KIRC	388591	1e-20	6.072	3.816	0.670110619409955	5.66341093670886e-20	RNF207
KIRC	23463	1e-20	46.124	88.083	-0.933345973287245	5.66341093670886e-20	ICMT
KIRC	387509	1.681e-06	4.259	3.474	0.293916975839945	3.71661190193752e-06	GPR153
KIRC	11332	0.44668	89.244	78.429	0.186367972361434	0.474582911975678	ACOT7
KIRC	54626	0.68028	1	1	0	0.701546591663593	HES2
KIRC	83715	1.7656e-05	9.546	17.677	-0.888905211260187	3.62820742374127e-05	ESPN
KIRC	100422975	0.41407	1	1	0	0.442447605579973	MIR4252
KIRC	8718	1e-20	10.548	3.753	1.49085328097758	5.66341093670886e-20	TNFRSF25
KIRC	57449	1e-20	10.417	6.45	0.691568788907703	5.66341093670886e-20	PLEKHG5
KIRC	79707	0.31379	9.097	9.154	-0.00901143879208985	0.345689000437765	NOL9
KIRC	80835	0.58024	1	1	0	0.605244279451544	TAS1R1
KIRC	3104	1e-20	22.915	16.997	0.431012155058511	5.66341093670886e-20	ZBTB48
KIRC	9903	2.7196e-10	25.683	50.94	-0.98798522785541	7.78331076135637e-10	KLHL21
KIRC	148479	0.076224	16.141	17.076	-0.08124010554163	0.105015768387335	PHF13
KIRC	90326	0.91198	22.038	21.214	0.0549766284146505	0.919503434161295	THAP3
KIRC	55735	2.4359e-15	26.037	60.388	-1.21369866309731	9.67868882572393e-15	DNAJC11
KIRC	23261	1e-20	15.764	21.145	-0.423682905778331	5.66341093670886e-20	CAMTA1
KIRC	9341	0.99559	165.138	161.781	0.0296299541443724	0.995990783199893	VAMP3
KIRC	8863	0.38212	12.192	12.577	-0.0448530283216513	0.410573401229823	PER3
KIRC	10911	3.3125e-09	1	1	0	8.79166666666667e-09	UTS2
KIRC	3604	1e-20	2.262	1	1.17759892932773	5.66341093670886e-20	TNFRSF9
KIRC	11315	1.9722e-18	378.161	458.795	-0.278849083942185	9.54766779220779e-18	PARK7
KIRC	54206	2.6725e-05	160.341	91.072	0.816063904952959	5.41423324275362e-05	ERRFI1
KIRC	102724539	1e-20	2.329	1.1	1.08220711579884	5.66341093670886e-20	LINC01714
KIRC	50651	1.5108e-08	4.566	7.666	-0.747543138575816	3.84551642198703e-08	SLC45A1
KIRC	473	9.1527e-12	62.148	80.812	-0.378861574405308	2.88729602538787e-11	RERE
KIRC	2023	6.8025e-10	3381.399	2164.845	0.643356528503687	1.89376045556385e-09	ENO1
KIRC	102465436	1e-20	1	1	0	5.66341093670886e-20	MIR6728
KIRC	100505975	3.5595e-05	1	1	0	7.14583762678395e-05	ENO1-AS1
KIRC	765	0.18772	1	1	0	0.232916094530123	CA6
KIRC	155184	0.15597	1	1	0	0.199555232538184	SLC2A7
KIRC	6518	6.7759e-20	69.021	15.288	2.17463569275907	3.62559280861244e-19	SLC2A5
KIRC	80045	0.0094291	4.179	4.829	-0.208566704850246	0.0152742268849134	GPR157
KIRC	106614088	1e-20	4.992	1	2.31961793420016	5.66341093670886e-20	MIR34AHG
KIRC	102724571	1e-20	3.758	1	1.90996506675797	5.66341093670886e-20	LNCTAM34A
KIRC	9563	1e-20	43.343	28.692	0.595150477615956	5.66341093670886e-20	H6PD
KIRC	80176	1e-20	33.391	14.996	1.15488156941404	5.66341093670886e-20	SPSB1
KIRC	100506022	1.5602e-07	3.038	2.942	0.046324623247253	3.70951772084618e-07	LINC02606
KIRC	84275	1e-20	3.114	13.076	-2.07008043268823	5.66341093670886e-20	SLC25A33
KIRC	199953	3.2294e-16	10.4	17.648	-0.762921167675566	1.35819406543813e-15	TMEM201
KIRC	5293	1e-20	16.369	10.834	0.595400192774526	5.66341093670886e-20	PIK3CD
KIRC	644997	0.055404	1	1	0	0.0787421912689839	PIK3CD-AS1
KIRC	101929074	0.0020645	8.904	7.79	0.192830264392928	0.00359419374172959	PIK3CD-AS2
KIRC	22883	2.1504e-11	142.387	192.733	-0.436786179360983	6.60657230769231e-11	CLSTN1
KIRC	56998	1e-20	12.833	23.183	-0.853208798617174	5.66341093670886e-20	CTNNBIP1
KIRC	84328	1e-20	26.548	42.946	-0.693920585340482	5.66341093670886e-20	LZIC
KIRC	64802	1e-20	8.96	17.207	-0.941424951418016	5.66341093670886e-20	NMNAT1
KIRC	100847055	0.29294	1	1	0	0.341209042808041	MIR5697
KIRC	116362	1.4571e-06	85.27	47.416	0.846664294002228	3.23533193686092e-06	RBP7
KIRC	10277	6.2508e-14	24.202	34.652	-0.517812348832014	2.26478847885955e-13	UBE4B
KIRC	23095	2.4204e-15	20.654	34.186	-0.726984416033825	9.62052006397725e-15	KIF1B
KIRC	5226	1e-20	69.256	149.79	-1.11293034279383	5.66341093670886e-20	PGD
KIRC	100526739	0.31776	1	1	0	0.345689000437765	CENPS-CORT
KIRC	378708	2.0648e-05	3.321	4.608	-0.472522993939604	4.22055536464997e-05	CENPS
KIRC	1325	2.147e-12	1	1	0	7.05862149051889e-12	CORT
KIRC	1676	1e-20	20.945	33.341	-0.670691491667741	5.66341093670886e-20	DFFA
KIRC	5195	2.7453e-12	28.281	34.609	-0.291314122638677	8.9584738546834e-12	PEX14
KIRC	54897	1e-20	1.498	8.387	-2.48511723226764	5.66341093670886e-20	CASZ1
KIRC	148345	2.2551e-06	1	1	0	4.93663175100323e-06	C1orf127
KIRC	23435	2.5193e-06	42.366	47.55	-0.16653841848694	5.49562701648298e-06	TARDBP
KIRC	10747	3.1928e-10	1.609	1.2	0.423129920227565	9.0887316787578e-10	MASP2
KIRC	6723	1e-20	79.728	50.248	0.666020304683392	5.66341093670886e-20	SRM
KIRC	5394	0.30443	37.012	35.925	0.0430049392938668	0.345689000437765	EXOSC10
KIRC	105376736	1.0643e-05	1	1	0	2.22364631480617e-05	EXOSC10-AS1
KIRC	2475	4.1595e-20	15.672	36.916	-1.23605693680953	2.2547595007271e-19	MTOR
KIRC	100873935	0.048661	1	1	0	0.070058057676215	MTOR-AS1
KIRC	10218	0.086881	1	1	0	0.118011687477226	ANGPTL7
KIRC	29914	4.938e-16	11.626	15.598	-0.424006242644928	2.05590670141474e-15	UBIAD1
KIRC	57540	0.001217	1	1	0	0.00216027158730159	DISP3
KIRC	26232	2.6827e-13	4.124	44.949	-3.44617278201252	9.34890436272982e-13	FBXO2
KIRC	93611	5.4813e-09	25.215	35.055	-0.475338009546658	1.43419227655592e-08	FBXO44
KIRC	26270	1e-20	26.558	15.786	0.750500851582035	5.66341093670886e-20	FBXO6
KIRC	10459	0.63951	39.909	43.762	-0.132964543640109	0.662495630384437	MAD2L2
KIRC	374946	0.011932	1	1	0	0.0190826680014301	DRAXIN
KIRC	57085	0.10618	111.121	104.844	0.0838871861741147	0.141442637284098	AGTRAP
KIRC	4524	0.11114	14.076	13.608	0.0487823730862797	0.147496424375482	MTHFR
KIRC	1185	0.0045198	13.23	13.536	-0.0329884119539105	0.00758761891465886	CLCN6
KIRC	4878	5.3471e-06	1	1	0	1.1393087415452e-05	NPPA
KIRC	4879	0.07863	1	1	0	0.107938291290738	NPPB
KIRC	90231	2.2765e-06	67.283	72.505	-0.107838454301723	4.9825030824934e-06	KIAA2013
KIRC	5351	1e-20	241.226	110.716	1.12352168658743	5.66341093670886e-20	PLOD1
KIRC	9927	1e-20	68.074	129.646	-0.929401905555251	5.66341093670886e-20	MFN2
KIRC	60672	4.3835e-11	19.423	16.861	0.20407594811232	1.32273827576902e-10	MIIP
KIRC	102466982	0.31776	1	1	0	0.345689000437765	MIR6729
KIRC	943	0.74931	1	1	0	0.767602595154125	TNFRSF8
KIRC	7133	1e-20	60.678	23.937	1.34193118177647	5.66341093670886e-20	TNFRSF1B
KIRC	100616438	8.2196e-06	1	1	0	1.73025481035294e-05	MIR4632
KIRC	55187	1e-20	10.38	25.641	-1.30464608452092	5.66341093670886e-20	VPS13D
KIRC	677885	0.0012036	1.02	1	0.0285691521967709	0.00213784288437103	SNORA59A
KIRC	9249	0.0037092	219.8	196.341	0.162829917913359	0.00629629380692168	DHRS3
KIRC	102466722	1e-20	1.305	1	0.38404980679516	5.66341093670886e-20	MIR6730
KIRC	343066	0.52704	1	1	0	0.553312835148329	AADACL4
KIRC	93190	0.31776	1	1	0	0.345689000437765	C1orf158
KIRC	105376745	0.31776	1	1	0	0.345689000437765	LINC01784
KIRC	343071	0.31776	1	1	0	0.345689000437765	PRAMEF10
KIRC	101929983	0.31776	1	1	0	0.345689000437765	PRAMEF27
KIRC	343070	0.31776	1	1	0	0.345689000437765	PRAMEF9
KIRC	391003	0.31776	1	1	0	0.345689000437765	PRAMEF18
KIRC	645382	0.31776	1	1	0	0.345689000437765	PRAMEF33
KIRC	653619	0.31776	1	1	0	0.345689000437765	PRAMEF15
KIRC	729528	0.31776	1	1	0	0.345689000437765	PRAMEF14
KIRC	391004	0.26935	1	1	0	0.318458640376381	PRAMEF17
KIRC	645425	0.24506	1	1	0	0.293620397492902	PRAMEF20
KIRC	126755	0.37371	1	1	0	0.402174751479575	LRRC38
KIRC	10630	0.13643	1.702	5.143	-1.59537911666649	0.177169678917726	PDPN
KIRC	7799	1.3994e-13	14.99	23.215	-0.631056897618802	4.96572749484372e-13	PRDM2
KIRC	23254	3.3285e-19	18.728	41.064	-1.13267732609856	1.6981120209854e-18	KAZN
KIRC	105376762	0.11862	1	1	0	0.156337944608132	KAZN-AS1
KIRC	200197	8.87e-12	1.746	1.576	0.147786024173064	2.80088126500071e-11	TMEM51-AS1
KIRC	55092	2.2286e-08	59.674	78.402	-0.393787972081471	5.61505774473358e-08	TMEM51
KIRC	114827	0.15186	1	1	0	0.19486521858864	FHAD1
KIRC	79180	1e-20	76.356	32.319	1.2403589678659	5.66341093670886e-20	EFHD2
KIRC	11330	0.38051	1	1	0	0.408941745230888	CTRC
KIRC	63036	0.56614	1	1	0	0.591557451062836	CELA2A
KIRC	51032	0.1131	1	1	0	0.149821997157072	CELA2B
KIRC	842	2.0037e-16	14.554	24.145	-0.730308747691475	8.54067530487805e-16	CASP9
KIRC	23341	1.7998e-14	15.92	27.993	-0.814225772436722	6.73036729643872e-14	DNAJC16
KIRC	107397391	0.048003	1	1	0	0.0692042734304499	SCARNA21B
KIRC	79814	2.0767e-09	26.487	108.958	-2.04041577308718	5.59069236880116e-09	AGMAT
KIRC	84301	0.18029	10.09	11.068	-0.133468374616235	0.22493256763541	DDI2
KIRC	23207	1.0198e-17	47.09	38.276	0.298980652523226	4.70673685513826e-17	PLEKHM2
KIRC	284723	0.00081753	3.904	5.952	-0.608421473545145	0.00147375481421778	SLC25A34
KIRC	110806303	0.051321	1	1	0	0.0734668129800307	SLC25A34-AS1
KIRC	388595	8.1061e-07	3.772	16.209	-2.10339350667349	1.83317525379171e-06	TMEM82
KIRC	54751	0.15031	40.197	48.891	-0.28248108046722	0.193042403674993	FBLIM1
KIRC	440567	1.2421e-08	7.973	12.216	-0.615577393031135	3.18404683094556e-08	UQCRHL
KIRC	729614	5.3038e-11	3.616	5.497	-0.604249801622574	1.59185172839506e-10	AL450998.2
KIRC	23013	0.036816	19.085	22.355	-0.228158359327084	0.0544126515562017	SPEN
KIRC	7709	2.6042e-17	22.016	18.35	0.26277231208416	1.17147098149638e-16	ZBTB17
KIRC	149563	0.00070008	1	1	0	0.00126867519688867	SRARP
KIRC	27129	8.7392e-10	2.279	31.246	-3.77719868327408	2.41578231615375e-09	HSPB7
KIRC	1187	5.0695e-13	1	162.714	-7.34619457638219	1.73264726466993e-12	CLCNKA
KIRC	1188	1e-20	1	394.067	-8.62229712998955	5.66341093670886e-20	CLCNKB
KIRC	348487	0.0035903	7.536	8.936	-0.245830220870532	0.0061028005623955	FAM131C
KIRC	1969	0.30226	40.633	36.113	0.170133611344894	0.345689000437765	EPHA2
KIRC	128272	0.77369	4.042	3.983	0.0212138420155491	0.790261247659497	ARHGEF19
KIRC	79363	1.6859e-08	7.753	10.788	-0.476600856651817	4.27783051616563e-08	CPLANE2
KIRC	54455	0.33868	14.538	13.538	0.102814188638057	0.366611019262414	FBXO42
KIRC	26099	0.00020004	80.031	82.882	-0.05049988063246	0.000379901047805044	SZRD1
KIRC	374955	0.026315	1	1	0	0.040010964649898	SPATA21
KIRC	55707	2.9266e-18	115.597	90.096	0.359568996054827	1.3989385680701e-17	NECAP2
KIRC	107984921	1e-20	2.312	1.09	1.08481326283639	5.66341093670886e-20	LINC01772
KIRC	26871	0.093076	1	1	0	0.125621826816317	RNU1-1
KIRC	100132147	0.083307	1	1	0	0.11373729471371	LINC01783
KIRC	55672	3.0503e-13	6.342	10.245	-0.69191020179477	1.05919903431144e-12	NBPF1
KIRC	26869	0.2719	1	1	0	0.320964553755212	RNU1-3
KIRC	9696	9.6329e-14	7.279	5.825	0.321482214649339	3.45050354580397e-13	CROCC
KIRC	6060	0.033396	1	1	0	0.0498322060177463	RNU1-4
KIRC	112267871	5.5994e-09	1	2.086	-1.06073915785768	1.46423688062668e-08	BX284668.2
KIRC	26870	0.07253	1	1	0	0.100458631409462	RNU1-2
KIRC	4237	0.72434	2.73	5.947	-1.12326112456899	0.74345318893121	MFAP2
KIRC	23400	5.9605e-09	31.472	26.261	0.261147008662327	1.55575379857626e-08	ATP13A2
KIRC	6390	1e-20	180.283	372.342	-1.04636499814243	5.66341093670886e-20	SDHB
KIRC	11240	4.0487e-11	5.766	39.102	-2.76159965884265	1.22418851155874e-10	PADI2
KIRC	400743	2.1592e-20	7.538	1	2.91418179500227	1.19241153580247e-19	AL590644.1
KIRC	29943	0.0010991	1.407	1	0.492622328574446	0.00195860653334396	PADI1
KIRC	51702	0.0012476	1	1	0	0.00221037877059569	PADI3
KIRC	100616188	0.0025146	1	1	0	0.00434230571340334	MIR3972
KIRC	23569	0.0082817	1	1	0	0.013504556882473	PADI4
KIRC	353238	0.31776	1	1	0	0.345689000437765	PADI6
KIRC	55920	0.0059442	50.177	47.05	0.0928314940167767	0.00985237714539795	RCC2
KIRC	55160	6.9578e-16	37.337	56.984	-0.609950882645907	2.8695953309976e-15	ARHGEF10L
KIRC	81569	0.029765	1	1	0	0.0448480187281056	ACTL8
KIRC	101927876	0.31776	1	1	0	0.345689000437765	LINC01654
KIRC	84966	1e-20	3.687	1.355	1.44415456485258	5.66341093670886e-20	IGSF21
KIRC	127707	1.4265e-14	22.987	52.989	-1.20487470702034	5.37213318740529e-14	KLHDC7A
KIRC	5081	0.27571	1	1	0	0.324810632604688	PAX7
KIRC	8659	2.2548e-12	61.002	288.395	-2.24111770382247	7.40215129898723e-12	ALDH4A1
KIRC	100616120	0.12234	1	1	0	0.160719908370044	MIR4695
KIRC	100302276	0.075648	1	1	0	0.104292866177649	MIR1290
KIRC	126917	9.796e-07	15.434	10.578	0.545045130366725	2.20264739117322e-06	IFFO2
KIRC	23352	1.9319e-13	28.729	42.051	-0.549632332743497	6.78744508325479e-13	UBR4
KIRC	101927895	1.2748e-15	1.032	1	0.0454429707611671	5.15218229129021e-15	EMC1-AS1
KIRC	23065	0.046395	31.194	34.249	-0.134793303922247	0.0671153592911196	EMC1
KIRC	51154	1e-20	42.473	32.365	0.392111510445549	5.66341093670886e-20	MRTO4
KIRC	22977	1.4489e-09	29.669	88.025	-1.56895702079614	3.94570770729332e-09	AKR7A3
KIRC	8574	2.4049e-08	86.329	112.542	-0.382546324967423	6.04699195053401e-08	AKR7A2
KIRC	54896	1.4457e-11	18.391	16.787	0.131655497902837	4.49840375626043e-11	PQLC2
KIRC	832	0.27533	319.517	315.324	0.0190577113681233	0.324397133224464	CAPZB
KIRC	440574	1e-20	6.931	16.185	-1.22352194198821	5.66341093670886e-20	MICOS10
KIRC	100532736	4.7566e-12	87.034	67.03	0.376772168830319	1.52765817920735e-11	NBL1
KIRC	3362	1e-20	1.228	1	0.296310560708092	5.66341093670886e-20	HTR6
KIRC	255104	9.3267e-06	27.986	37.569	-0.424837416028437	1.95814298507463e-05	TMCO4
KIRC	54546	0.12452	17.773	12.706	0.484177297904322	0.16323863313991	RNF186
KIRC	23252	1.3119e-12	6.836	5.71	0.259661651425934	4.37156665673421e-12	OTUD3
KIRC	30814	0.31285	1	1	0	0.345689000437765	PLA2G2E
KIRC	5320	0.94066	1	1	0	0.945734134675897	PLA2G2A
KIRC	5322	8.0517e-16	1	1	0	3.30490589465957e-15	PLA2G5
KIRC	26279	1.7044e-09	1	1	0	4.61508600484262e-09	PLA2G2D
KIRC	64600	0.62887	1	1	0	0.652531033170958	PLA2G2F
KIRC	391013	0.00083105	1	1	0	0.00149704126127577	PLA2G2C
KIRC	127733	0.02149	7.992	7.776	0.0395283641866376	0.0331251095796003	UBXN10
KIRC	105376827	0.12432	1	1	0	0.163024221388368	LINC01757
KIRC	127731	0.035619	1	1.207	-0.271425676092935	0.0528215458162047	VWA5B1
KIRC	55450	1e-20	133.077	231.743	-0.800264513107641	5.66341093670886e-20	CAMK2N1
KIRC	79594	1e-20	49.26	75.541	-0.616843254240017	5.66341093670886e-20	MUL1
KIRC	163933	1.7436e-08	1	2.71	-1.43829285157915	4.42096787212334e-08	FAM43B
KIRC	978	0.36376	27.293	36.1	-0.403467855206656	0.392221769271561	CDA
KIRC	65018	1e-20	28.078	52.052	-0.890513421501784	5.66341093670886e-20	PINK1
KIRC	100861548	1.1297e-08	2.673	2.221	0.267250444696097	2.90090358208955e-08	PINK1-AS
KIRC	1650	1e-20	313.324	251.291	0.31829627958698	5.66341093670886e-20	DDOST
KIRC	57576	0.16316	2.535	2.772	-0.128941510246511	0.206743898929239	KIF17
KIRC	400745	1e-20	1.285	1	0.361768359419153	5.66341093670886e-20	SH2D5
KIRC	50809	1e-20	79.204	109.38	-0.465703770247338	5.66341093670886e-20	HP1BP3
KIRC	8672	4.3742e-08	35.051	45.932	-0.390043998954827	1.08067333701535e-07	EIF4G3
KIRC	100302155	0.054626	1	1	0	0.0777303165797175	MIR1256
KIRC	1889	1.6312e-09	104.002	89.883	0.210491089368082	4.42384129986662e-09	ECE1
KIRC	84224	3.9915e-13	4.162	7.085	-0.767490888070046	1.37407863629367e-12	NBPF3
KIRC	249	0.0053054	67.787	63.465	0.0950474374799675	0.00884503947525343	ALPL
KIRC	5909	2.441e-14	24.627	174.417	-2.82422786481345	9.04496454605699e-14	RAP1GAP
KIRC	84196	0.48439	34.729	35.996	-0.0516957283899787	0.511779807265341	USP48
KIRC	401944	8.8056e-05	1	1	0	0.000171825204676322	LDLRAD2
KIRC	3339	4.9192e-10	89.794	60.534	0.568873362448537	1.38219632160804e-09	HSPG2
KIRC	23436	0.74991	1	1	0	0.768026666971931	CELA3B
KIRC	10136	0.12045	1	1	0	0.158488333921638	CELA3A
KIRC	101928043	0.28756	1	1	0	0.336203186617878	LINC01635
KIRC	29092	1e-20	2.103	1.094	0.942836111939223	5.66341093670886e-20	LINC00339
