Cancer type	NCBI gene id	FDR adjusted p-value	Cancer Sample Med	Normal Sample Med	log2 fold change	p-value	Gene symbol
LUAD	102466751	1.7858e-10	4.103	1.723	1.25175645266759	5.2715396821192e-10	MIR6859-1
LUAD	102465909	4.5676e-05	1.168	1	0.22404027421793	9.09480042883945e-05	MIR6859-2
LUAD	400728	0.0063499	1	1	0	0.00972781284712675	FAM87B
LUAD	79854	1e-20	1.116	1	0.158337027167101	5.48805712878601e-20	LINC00115
LUAD	284593	0.0002882	1	1	0	0.000531582669866755	FAM41C
LUAD	100130417	8.8107e-06	2.768	2.017	0.456632859023763	1.8628599838725e-05	LINC02593
LUAD	148398	3.0635e-06	2.006	1.411	0.507603618014916	6.73070036474763e-06	SAMD11
LUAD	26155	1e-20	77.293	45.668	0.75915415392657	5.48805712878601e-20	NOC2L
LUAD	339451	1e-20	8.687	3.349	1.37512766148124	5.48805712878601e-20	KLHL17
LUAD	84069	1e-20	5.362	1	2.42277121932047	5.48805712878601e-20	PLEKHN1
LUAD	84808	1e-20	1.475	1	0.560714954474479	5.48805712878601e-20	PERM1
LUAD	57801	4.0368e-19	14.641	9.122	0.682592019691434	2.03042567366283e-18	HES4
LUAD	9636	1e-20	234.999	108.744	1.11171881585165	5.48805712878601e-20	ISG15
LUAD	375790	1.2294e-14	120.266	93.317	0.366017007925996	4.7355060145178e-14	AGRN
LUAD	401934	4.1253e-20	2.08	1.504	0.467778961350817	2.19219268240343e-19	RNF223
LUAD	54991	1e-20	14.261	7.389	0.948624115324168	5.48805712878601e-20	C1orf159
LUAD	254099	4.0776e-05	1	1	0	8.15410239569314e-05	LINC01342
LUAD	406984	0.0076577	1	1	0	0.0115737935643564	MIR200B
LUAD	406983	6.5944e-05	1.396	1	0.481298941547565	0.000129762840190712	MIR200A
LUAD	554210	1.4027e-13	4.985	2.562	0.960323028943912	5.06594958677686e-13	MIR429
LUAD	254173	0.00093119	1	2.538	-1.34369206917902	0.00160555713523132	TTLL10
LUAD	8784	1e-20	13.116	3.088	2.08658314912498	5.48805712878601e-20	TNFRSF18
LUAD	7293	2.2939e-09	11.333	7.248	0.644874952313935	6.30073321419768e-09	TNFRSF4
LUAD	51150	1e-20	201.827	153.893	0.391191577607271	5.48805712878601e-20	SDF4
LUAD	126792	1.2718e-12	22.624	18.733	0.272272066493559	4.32346043319097e-12	B3GALT6
LUAD	388581	2.4941e-14	1.635	1	0.709290635723358	9.41497403455285e-14	C1QTNF12
LUAD	118424	1e-20	53.321	40.211	0.407113622766156	5.48805712878601e-20	UBE2J2
LUAD	6339	1e-20	2.369	1.124	1.07563616301931	5.48805712878601e-20	SCNN1D
LUAD	116983	1e-20	26.57	14.583	0.865510687868131	5.48805712878601e-20	ACAP3
LUAD	102465434	0.29692	1	1	0	0.33355794344473	MIR6726
LUAD	126789	1e-20	18.834	8.565	1.13681428333191	5.48805712878601e-20	PUSL1
LUAD	54973	1e-20	95.912	67.216	0.512906637939617	5.48805712878601e-20	INTS11
LUAD	80772	1e-20	39.856	28.396	0.489109207757017	5.48805712878601e-20	CPTP
LUAD	83756	1e-20	1.968	1	0.976730220677153	5.48805712878601e-20	TAS1R3
LUAD	1855	1e-20	60.362	43.687	0.466436569226885	5.48805712878601e-20	DVL1
LUAD	54587	1.1676e-15	89.768	57.121	0.652180016250655	4.77473416513761e-15	MXRA8
LUAD	54998	1e-20	211.364	137.442	0.620906739272238	5.48805712878601e-20	AURKAIP1
LUAD	81669	1e-20	78.605	41.823	0.910324532655077	5.48805712878601e-20	CCNL2
LUAD	148413	1.7564e-19	26.475	19.345	0.452669955436483	9.00710694891855e-19	MRPL20-AS1
LUAD	55052	1e-20	160.582	124.048	0.372411711817118	5.48805712878601e-20	MRPL20
LUAD	441869	2.525e-12	39.737	32.763	0.278415492572624	8.4117600896861e-12	ANKRD65
LUAD	643965	6.1287e-17	1	1	0	2.70208381602374e-16	TMEM88B
LUAD	64856	1e-20	88.174	47.994	0.87749925115275	5.48805712878601e-20	VWA1
LUAD	219293	6.0947e-07	6.016	5.906	0.0266232105436834	1.41403892254841e-06	ATAD3C
LUAD	83858	1e-20	14.565	5.896	1.30469727193264	5.48805712878601e-20	ATAD3B
LUAD	55210	1e-20	25.799	11.242	1.1984164261269	5.48805712878601e-20	ATAD3A
LUAD	339453	0.46579	1.166	1.322	-0.181154388307195	0.492180055471269	TMEM240
LUAD	29101	1.5061e-16	258.605	230.411	0.166540575408649	6.49003300464037e-16	SSU72
LUAD	643988	1.1844e-16	12.365	9.547	0.373142875296043	5.13754822888283e-16	FNDC10
LUAD	142678	0.00010915	22.764	21.758	0.0652081347362238	0.000210361989795918	MIB2
LUAD	8510	6.7515e-05	5.963	9.862	-0.725841916076949	0.000132760438062467	MMP23B
LUAD	984	6.6719e-06	27.542	24.038	0.196316460040147	1.42566285043145e-05	CDK11B
LUAD	728661	2.1613e-05	18.423	15.554	0.244222365019027	4.43136091076357e-05	SLC35E2B
LUAD	728642	2.7974e-11	1	1	0	8.70384668435013e-11	CDK11A
LUAD	9906	3.557e-06	10.887	7.543	0.529396131613947	7.76367241210459e-06	SLC35E2A
LUAD	65220	1e-20	63.246	45.72	0.468148835738406	5.48805712878601e-20	NADK
LUAD	2782	0.053654	330.236	337.623	-0.0319157873061323	0.0708782347223045	GNB1
LUAD	163688	1.4807e-15	1	1	0	6.01647418413856e-15	CALML6
LUAD	339456	1e-20	4.957	1.664	1.57481182532923	5.48805712878601e-20	TMEM52
LUAD	85452	0.0064242	1	1.669	-0.738983954700512	0.00983352646978022	CFAP74
LUAD	2563	1.6412e-14	1.947	1	0.961252884058208	6.2696990743915e-14	GABRD
LUAD	5590	8.1977e-18	27.762	60.843	-1.13197978538027	3.8031253101582e-17	PRKCZ
LUAD	100506504	0.68965	5.299	7.096	-0.421285882257728	0.710630613990476	PRKCZ-AS1
LUAD	199990	1e-20	47.714	33.936	0.491596110629655	5.48805712878601e-20	FAAP20
LUAD	6497	2.4591e-10	45.025	70.175	-0.640230882606248	7.20467486525569e-10	SKI
LUAD	79906	0.0060098	7.148	4.891	0.547410169703701	0.00923854411642985	MORN1
LUAD	11079	1e-20	88.652	61.242	0.533631780698014	5.48805712878601e-20	RER1
LUAD	5192	1e-20	11.956	9.028	0.405256478486258	5.48805712878601e-20	PEX10
LUAD	9651	4.4884e-10	1.648	1.06	0.636651977732657	1.2920817721519e-09	PLCH2
LUAD	55229	0.0032641	19.76	19.874	-0.00829932321848663	0.00519398805511923	PANK4
LUAD	388585	0.00020645	1	1	0	0.000387171924436217	HES5
LUAD	8764	0.0098164	81.418	80.864	0.00985021330194525	0.014620295829992	TNFRSF14
LUAD	100996583	6.5273e-08	1	1	0	1.62232558380729e-07	AL139246.3
LUAD	127281	6.4771e-16	26.843	19.856	0.43497089698022	2.68717661392405e-15	PRXL2B
LUAD	79258	0.046795	1	1.12	-0.16349873228288	0.062390533919598	MMEL1
LUAD	100287898	0.12279	1	1.001	-0.00144197417390627	0.151094342424912	TTC34
LUAD	140625	0.31776	1	1	0	0.342999812079237	ACTRT2
LUAD	440556	0.014857	1.071	3.576	-1.73938825643306	0.0215207304692578	PRDM16-DT
LUAD	63976	2.5852e-07	2.764	8.068	-1.5454534682247	6.17737240270183e-07	PRDM16
LUAD	100422968	0.0052175	1	1	0	0.00808246489886703	MIR4251
LUAD	27237	1e-20	33.403	10.189	1.71296521520439	5.48805712878601e-20	ARHGEF16
LUAD	1953	0.01318	14.872	22.866	-0.620605338613843	0.0192466688507404	MEGF6
LUAD	693135	0.017233	1	1	0	0.0247389288888889	MIR551A
LUAD	127262	7.8679e-10	68.916	88.729	-0.364566741458943	2.22669063238095e-09	TPRG1L
LUAD	49856	1e-20	37.386	22.236	0.749600835538538	5.48805712878601e-20	WRAP73
LUAD	7161	0.89012	3.107	2.173	0.515834066940558	0.899279439709882	TP73
LUAD	148870	0.3882	2.227	2.673	-0.263358279455289	0.414537559292799	CCDC27
LUAD	388588	2.8352e-14	14.322	11.469	0.320493366247128	1.06610599628817e-13	SMIM1
LUAD	57470	7.2019e-14	30.242	25.646	0.237819726137221	2.64342465909091e-13	LRRC47
LUAD	9731	0.76895	15.587	16.483	-0.080635563138486	0.786452601991648	CEP104
LUAD	1677	2.1254e-17	5.66	4.129	0.455009634543068	9.63367699816962e-17	DFFB
LUAD	339448	1e-20	36.322	25.904	0.48766875324799	5.48805712878601e-20	C1orf174
LUAD	100133612	1e-20	1	1	0	5.48805712878601e-20	LINC01134
LUAD	105376672	0.00090271	1	1	0	0.0015595889744186	LINC01345
LUAD	284661	0.31776	1	1	0	0.342999812079237	LINC01777
LUAD	105376679	0.31776	1	1	0	0.342999812079237	LINC01646
LUAD	55966	0.028453	1	1	0	0.039340654569142	AJAP1
LUAD	100616421	0.60455	1	1	0	0.628638354406756	MIR4689
LUAD	261734	0.10204	8.436	8.515	-0.0134474347722135	0.127539985418653	NPHP4
LUAD	8514	2.3373e-13	21.456	47.863	-1.15752968388787	8.35065807951266e-13	KCNAB2
LUAD	26038	0.032966	1	1	0	0.0450689020979021	CHD5
LUAD	6146	0.68425	121.866	127.401	-0.0640809242382484	0.705555646802998	RPL22
LUAD	388591	1e-20	7.168	2.446	1.55114623353022	5.48805712878601e-20	RNF207
LUAD	23463	1e-20	60.323	44.838	0.427986250762966	5.48805712878601e-20	ICMT
LUAD	390992	0.30643	1	1	0	0.342999812079237	HES3
LUAD	387509	0.4027	12.207	16.295	-0.41672066583106	0.429096141709696	GPR153
LUAD	11332	1.345e-05	46.192	41.838	0.142829125228028	2.79940371684722e-05	ACOT7
LUAD	54626	0.11852	1.114	2.014	-0.854314450666753	0.146308587570621	HES2
LUAD	83715	1e-20	7.755	1.554	2.31914027751574	5.48805712878601e-20	ESPN
LUAD	100422975	0.078731	1	1	0	0.100895739002933	MIR4252
LUAD	8718	1e-20	16.63	3.999	2.0560769823645	5.48805712878601e-20	TNFRSF25
LUAD	57449	2.8551e-11	10.37	8.018	0.371101571549817	8.87593997768168e-11	PLEKHG5
LUAD	79707	6.1098e-06	10.93	10.149	0.106955818044123	1.30982216814159e-05	NOL9
LUAD	80835	0.014506	1	1	0	0.021047866015625	TAS1R1
LUAD	3104	1.0002e-11	23.368	18.588	0.330162713318454	3.20509811646298e-11	ZBTB48
LUAD	9903	0.0068397	23.724	23.319	0.0248413548279575	0.0104158793235395	KLHL21
LUAD	148479	1.9303e-10	18.666	13.971	0.417977512714054	5.68829777865926e-10	PHF13
LUAD	90326	4.1888e-13	20.408	15.826	0.366838141716308	1.47458198704786e-12	THAP3
LUAD	55735	1e-20	22.991	17.91	0.36030388052279	5.48805712878601e-20	DNAJC11
LUAD	23261	2.5535e-06	12.232	11.413	0.099982246193822	5.64862079404467e-06	CAMTA1
LUAD	9341	1.4356e-20	132.149	184.463	-0.481165958478491	7.80561532080995e-20	VAMP3
LUAD	8863	0.0016992	7.701	12.524	-0.701577711842095	0.00282044167721755	PER3
LUAD	10911	1.8281e-06	1	1	0	4.09105981524249e-06	UTS2
LUAD	3604	2.7274e-20	2.418	1	1.27381424458704	1.46189427128427e-19	TNFRSF9
LUAD	11315	1e-20	380.646	268.397	0.504081371846508	5.48805712878601e-20	PARK7
LUAD	54206	5.1987e-07	200.733	116.339	0.786943003086163	1.21221413370998e-06	ERRFI1
LUAD	102724539	3.7749e-18	1	1	0	1.78093133573243e-17	LINC01714
LUAD	50651	1.3794e-14	1.994	1.842	0.11439234830686	5.2931625e-14	SLC45A1
LUAD	473	0.12927	41.861	50.421	-0.268417955513292	0.1583076262432	RERE
LUAD	2023	1e-20	2067.458	880.842	1.23090285589501	5.48805712878601e-20	ENO1
LUAD	102465436	1.2402e-06	1	1	0	2.80869194187583e-06	MIR6728
LUAD	100505975	2.8149e-09	1	1	0	7.69102320706142e-09	ENO1-AS1
LUAD	765	0.18511	1	1	0	0.218282887301587	CA6
LUAD	155184	0.12326	1	1	0	0.151597352243254	SLC2A7
LUAD	6518	1e-20	4.5	1	2.16992500144231	5.48805712878601e-20	SLC2A5
LUAD	80045	6.0082e-06	11.11	10.561	0.0731123696503567	1.289033051598e-05	GPR157
LUAD	106614088	1e-20	5.562	2.545	1.12793808838363	5.48805712878601e-20	MIR34AHG
LUAD	102724571	5.713e-15	2.546	1.69	0.591209172731811	2.24441443680592e-14	LNCTAM34A
LUAD	9563	0.12821	36.2	43.735	-0.272798596522228	0.157104479327029	H6PD
LUAD	80176	2.834e-07	48.554	22.771	1.09239250381818	6.7523367543297e-07	SPSB1
LUAD	100506022	1.2079e-05	1	1.435	-0.521050736900963	2.52466166182125e-05	LINC02606
LUAD	84275	3.8045e-05	6.057	5.139	0.237115759247474	7.63400481678221e-05	SLC25A33
LUAD	199953	3.3723e-18	11.5	8.259	0.477594845402383	1.59775616709184e-17	TMEM201
LUAD	5293	0.43529	14.282	15.043	-0.0748942865883573	0.461571425920639	PIK3CD
LUAD	644997	0.005436	1	1	0	0.00840633721898418	PIK3CD-AS1
LUAD	101929074	1e-20	8.014	3.08	1.37959215884853	5.48805712878601e-20	PIK3CD-AS2
LUAD	22883	2.5159e-15	114.776	81.87	0.487414201316965	1.00866816513761e-14	CLSTN1
LUAD	56998	2.2171e-06	29.834	40.542	-0.442459840662701	4.93089588863387e-06	CTNNBIP1
LUAD	84328	0.0001135	25.965	24.515	0.0829034638021096	0.000218349115235218	LZIC
LUAD	64802	0.20756	6.848	7.121	-0.0563971509326021	0.241661776198934	NMNAT1
LUAD	100847055	0.0065241	1	1	0	0.00997069304669821	MIR5697
LUAD	116362	7.1314e-05	6.359	12.567	-0.982768476093981	0.000139811322836031	RBP7
LUAD	10277	3.3071e-09	27.314	24.155	0.177318752347191	8.98955210391511e-09	UBE4B
LUAD	23095	0.014036	17.737	18.517	-0.0620883659909912	0.0204150839913855	KIF1B
LUAD	5226	8.0268e-13	202.722	179.203	0.177907873443556	2.76667633158058e-12	PGD
LUAD	100526739	0.23156	1	1	0	0.266886162279568	CENPS-CORT
LUAD	378708	1e-20	2.716	1.627	0.739269228572204	5.48805712878601e-20	CENPS
LUAD	1325	2.0841e-08	1	1	0	5.35242414150726e-08	CORT
LUAD	1676	4.9399e-15	24.617	20.99	0.22995278898445	1.94859382831858e-14	DFFA
LUAD	5195	0.0018369	29.783	34.918	-0.229481846122767	0.00303229318568995	PEX14
LUAD	54897	3.8466e-11	5.953	13.405	-1.17108241984181	1.18459547049883e-10	CASZ1
LUAD	148345	2.1408e-12	1	1	0	7.17042524797115e-12	C1orf127
LUAD	23435	1.0591e-12	46.386	37.134	0.320948715973135	3.61694172540607e-12	TARDBP
LUAD	10747	0.03375	1.223	2.262	-0.887174525462434	0.0460729051819184	MASP2
LUAD	6723	1e-20	124.955	55.937	1.15953384444243	5.48805712878601e-20	SRM
LUAD	5394	2.7113e-16	43.254	34.153	0.340821244588547	1.15120485997333e-15	EXOSC10
LUAD	105376736	1e-20	1	1	0	5.48805712878601e-20	EXOSC10-AS1
LUAD	2475	5.4965e-16	20.992	16.822	0.319490384484484	2.29058518137622e-15	MTOR
LUAD	100873935	0.00066241	1	1	0	0.00116723052419355	MTOR-AS1
LUAD	10218	2.8928e-10	1	3.399	-1.76511036187958	8.43761727522576e-10	ANGPTL7
LUAD	29914	1e-20	12.342	10.074	0.292939563587904	5.48805712878601e-20	UBIAD1
LUAD	57540	1.2131e-06	1	1	0	2.74843546813053e-06	DISP3
LUAD	26232	4.9996e-20	22.901	16.564	0.467359488909734	2.64356074021352e-19	FBXO2
LUAD	93611	5.488e-19	16.746	12.198	0.457171909221335	2.73565323193916e-18	FBXO44
LUAD	26270	1e-20	40.626	28.77	0.497838104007499	5.48805712878601e-20	FBXO6
LUAD	10459	1e-20	64.42	34.743	0.890786326987453	5.48805712878601e-20	MAD2L2
LUAD	374946	0.00018351	1	1	0	0.000345809365857783	DRAXIN
LUAD	57085	5.4421e-14	122.803	105.991	0.212404038657601	2.00874598708182e-13	AGTRAP
LUAD	4524	9.6606e-05	12.808	18.037	-0.493914189648847	0.000187076020679468	MTHFR
LUAD	1185	0.0016944	9.562	13.344	-0.480806883096969	0.00281310286054827	CLCN6
LUAD	4878	0.077558	1	1	0	0.0995184032471645	NPPA
LUAD	4879	0.033424	1	1	0	0.0456586385534784	NPPB
LUAD	90231	1e-20	64.015	52.703	0.280524910766809	5.48805712878601e-20	KIAA2013
LUAD	5351	1e-20	140.017	78.895	0.827596224019608	5.48805712878601e-20	PLOD1
LUAD	9927	0.00048039	69.025	81.993	-0.248381764766646	0.000862936401225115	MFN2
LUAD	60672	5.3623e-11	46.787	36.241	0.368484961215652	1.63846421853578e-10	MIIP
LUAD	102466982	0.34214	1	1	0	0.367766672132729	MIR6729
LUAD	943	0.36558	1	1.614	-0.690640578615693	0.391677793481396	TNFRSF8
LUAD	7133	2.1904e-08	42.745	63.58	-0.572817342607833	5.61765762945915e-08	TNFRSF1B
LUAD	100616438	0.3585	1	1	0	0.384499013474495	MIR4632
LUAD	55187	1.5028e-05	10.884	17.576	-0.691397913173598	3.11706873894835e-05	VPS13D
LUAD	677885	1.1382e-10	1.49	1	0.575312330687437	3.39722290076336e-10	SNORA59A
LUAD	9249	0.00091383	116.232	159.864	-0.45983777897281	0.00157794446501898	DHRS3
LUAD	102466722	0.0013318	1	1	0	0.00224845288993258	MIR6730
LUAD	343066	0.31776	1	1	0	0.342999812079237	AADACL4
LUAD	93190	0.00064344	1	1.865	-0.899175630480513	0.00113685962264151	C1orf158
LUAD	390999	0.31776	1	1	0	0.342999812079237	PRAMEF12
LUAD	729528	0.31776	1	1	0	0.342999812079237	PRAMEF14
LUAD	645414	0.31776	1	1	0	0.342999812079237	PRAMEF19
LUAD	391004	0.31776	1	1	0	0.342999812079237	PRAMEF17
LUAD	126755	0.31224	1	1	0	0.342999812079237	LRRC38
LUAD	10630	0.00052004	21.691	66.698	-1.62054693576854	0.00093018711717496	PDPN
LUAD	7799	0.17433	21.871	25.758	-0.236001392890202	0.207281941421255	PRDM2
LUAD	23254	7.8876e-17	4.618	13.491	-1.54665721161606	3.45704899115044e-16	KAZN
LUAD	105376762	0.036027	1	1	0	0.0489623604488079	KAZN-AS1
LUAD	200197	1e-20	1	1	0	5.48805712878601e-20	TMEM51-AS1
LUAD	55092	1e-20	34.228	22.582	0.6000037300325	5.48805712878601e-20	TMEM51
LUAD	114827	0.0043193	1.801	3.332	-0.887590219459272	0.00676202859651588	FHAD1
LUAD	79180	0.0053753	110.856	108.083	0.0365472327137711	0.00831881890840914	EFHD2
LUAD	11330	0.26579	1	1	0	0.302058116873183	CTRC
LUAD	63036	0.15595	1	1	0	0.188127612990528	CELA2A
LUAD	51032	0.0039221	1	1	0	0.0061801359375	CELA2B
LUAD	842	0.0052277	16.856	17.247	-0.0330832173173535	0.00809714016957398	CASP9
LUAD	23341	1.9913e-08	12.264	10.521	0.221157765684809	5.12176608193883e-08	DNAJC16
LUAD	107397391	0.0010789	1	1	0	0.00184425865163369	SCARNA21B
LUAD	79814	1e-20	2.45	1	1.29278174922785	5.48805712878601e-20	AGMAT
LUAD	84301	1.1805e-11	12.883	10.555	0.287542007093062	3.77147412557339e-11	DDI2
LUAD	23207	0.00088517	44.481	52.22	-0.23141323526326	0.00153094705804749	PLEKHM2
LUAD	284723	0.30314	1	1.049	-0.0690146779151805	0.339757665577068	SLC25A34
LUAD	388595	9.729e-07	1	1	0	2.22184878573624e-06	TMEM82
LUAD	54751	1e-20	52.555	27.99	0.908916539542168	5.48805712878601e-20	FBLIM1
LUAD	440567	1e-20	9.523	5.969	0.673926878917741	5.48805712878601e-20	UQCRHL
LUAD	729614	0.025218	2.897	3.912	-0.43334668568183	0.0351996972505793	AL450998.2
LUAD	23013	0.60172	18.15	20.65	-0.186172233423695	0.625900011201344	SPEN
LUAD	7709	5.9803e-10	24.889	21.904	0.184313914607964	1.7043855e-09	ZBTB17
LUAD	149563	0.065645	1	1	0	0.085437404519972	SRARP
LUAD	27129	6.9172e-13	3.962	13.324	-1.74972647378486	2.39458894687791e-12	HSPB7
LUAD	1187	0.006203	1	1	0	0.00951323018166804	CLCNKA
LUAD	1188	8.3893e-07	1	1	0	1.92536637936361e-06	CLCNKB
LUAD	348487	2.4881e-06	1	1	0	5.50777559594756e-06	FAM131C
LUAD	1969	0.63708	37.959	48.191	-0.34432175221732	0.659908996095929	EPHA2
LUAD	128272	1e-20	22.482	8.054	1.48099300610452	5.48805712878601e-20	ARHGEF19
LUAD	79363	0.10771	6.042	6.055	-0.00310077585375029	0.134010649807402	CPLANE2
LUAD	54455	0.76573	12.603	14.327	-0.184969356655693	0.783482899182812	FBXO42
LUAD	26099	3.4899e-08	73.242	67.851	0.110301108471899	8.83455262380736e-08	SZRD1
LUAD	374955	0.015588	1	1	0	0.022513755168168	SPATA21
LUAD	55707	2.3059e-12	110.167	136.375	-0.307887060354445	7.70257693345324e-12	NECAP2
LUAD	107984921	0.025744	1.922	1.744	0.140208295996824	0.0358799654805828	LINC01772
LUAD	26871	0.0023628	1	1	0	0.00383705359953366	RNU1-1
LUAD	100132147	0.26241	1	1	0	0.298643296226319	LINC01783
LUAD	55672	0.0016803	5.752	5.465	0.0738421798800309	0.00279052504470939	NBPF1
LUAD	26869	0.10071	1	1	0	0.126061430497051	RNU1-3
LUAD	9696	0.41717	8.947	8.812	0.0219345213423217	0.443465165506057	CROCC
LUAD	6060	0.00645	1	1	0	0.00986759678747941	RNU1-4
LUAD	100500876	0.061788	1	1	0	0.0808091752831407	MIR3675
LUAD	112267871	2.056e-06	1.107	1.097	0.0130916963783593	4.58266546654665e-06	BX284668.2
LUAD	26870	0.0045617	1	1	0	0.00711502609699769	RNU1-2
LUAD	4237	1e-20	34.582	13.124	1.39781380860706	5.48805712878601e-20	MFAP2
LUAD	23400	1e-20	40.79	30.245	0.431518846443208	5.48805712878601e-20	ATP13A2
LUAD	6390	3.3883e-13	156.08	131.999	0.241758683025134	1.19887713605334e-12	SDHB
LUAD	11240	0.00092347	5.582	5.323	0.0685425581405811	0.00159310905565446	PADI2
LUAD	400743	0.0019247	1	1	0	0.00316761105449712	AL590644.1
LUAD	29943	5.0826e-07	1	1	0	1.18688082774518e-06	PADI1
LUAD	51702	9.9993e-05	1	1	0	0.000193382852395002	PADI3
LUAD	100616188	0.00016593	1	1	0	0.000314195574341546	MIR3972
LUAD	23569	0.00011412	1	1.141	-0.190298791626595	0.000219485022437004	PADI4
LUAD	55920	1e-20	82.271	44.314	0.892621422037852	5.48805712878601e-20	RCC2
LUAD	55160	0.012745	23.232	21.951	0.0818266937572542	0.0186578964135575	ARHGEF10L
LUAD	81569	0.013471	1	1	0	0.0196420135426889	ACTL8
LUAD	84966	0.085862	1.719	2.395	-0.478456111145481	0.109205409690122	IGSF21
LUAD	127707	1.7114e-12	4.392	3.236	0.440666446575221	5.76336835902085e-12	KLHDC7A
LUAD	5081	1.7458e-10	1	1	0	5.15687801192843e-10	PAX7
LUAD	8659	9.4578e-08	16.31	14.727	0.147293209512042	2.32835511543135e-07	ALDH4A1
LUAD	100616120	0.31776	1	1	0	0.342999812079237	MIR4695
LUAD	100302276	0.050701	1	1	0	0.0672483001249777	MIR1290
LUAD	126917	0.018689	11.634	12.493	-0.102772750086894	0.0266625107540648	IFFO2
LUAD	23352	8.1555e-07	26.221	23.165	0.17877602483342	1.87479761217122e-06	UBR4
LUAD	101927895	3.2179e-12	1	1	0	1.06279397302905e-11	EMC1-AS1
LUAD	23065	1e-20	29.681	22.346	0.409523091617437	5.48805712878601e-20	EMC1
LUAD	51154	1e-20	54.591	27.77	0.975135947511875	5.48805712878601e-20	MRTO4
LUAD	22977	1e-20	3.697	1	1.88635504352516	5.48805712878601e-20	AKR7A3
LUAD	8574	9.1698e-13	53.546	46.027	0.218298394602256	3.14895735901387e-12	AKR7A2
LUAD	54896	1e-20	24.77	17.967	0.463244330434183	5.48805712878601e-20	PQLC2
LUAD	832	1.7803e-05	358.13	335.35	0.0948157740153952	3.67316664506573e-05	CAPZB
LUAD	440574	2.8029e-12	3.785	5.855	-0.629375870515483	9.30278962025316e-12	MICOS10
LUAD	100532736	0.0005325	173.983	232.508	-0.418334010262178	0.000951328857715431	NBL1
LUAD	3362	0.16472	1	1	0	0.197191526024601	HTR6
LUAD	255104	1e-20	28.398	20.437	0.474605893022624	5.48805712878601e-20	TMCO4
LUAD	54546	1.2486e-07	1	1	0	3.04625596059113e-07	RNF186
LUAD	23252	0.08949	5.851	5.97	-0.0290477133328978	0.113341116667614	OTUD3
LUAD	5320	0.58035	4.224	8.038	-0.928226742700292	0.605054986667914	PLA2G2A
LUAD	5322	3.7708e-13	2.491	5.949	-1.25592215670917	1.33100759581882e-12	PLA2G5
LUAD	26279	4.1496e-05	4.437	1.689	1.39341522501884	8.29064412371134e-05	PLA2G2D
LUAD	64600	0.0004662	1	1	0	0.000838730981595092	PLA2G2F
LUAD	391013	3.3884e-13	1	1	0	1.19887713605334e-12	PLA2G2C
LUAD	127733	0.50288	8.767	7.522	0.220966941587463	0.528739281973864	UBXN10
LUAD	127731	0.051863	1	1	0	0.0687036781383737	VWA5B1
LUAD	55450	2.2147e-13	25.561	86.813	-1.76396681968004	7.92025335365854e-13	CAMK2N1
LUAD	79594	3.9472e-09	39.204	46.825	-0.256278133858551	1.06709420669578e-08	MUL1
LUAD	163933	0.78951	1	1	0	0.805558273588793	FAM43B
LUAD	978	1e-20	15.466	7.398	1.06389291258584	5.48805712878601e-20	CDA
LUAD	65018	5.9823e-11	14.873	19.467	-0.388334892279637	1.82241006150902e-10	PINK1
LUAD	100861548	0.036982	1.948	1.93	0.0133928299268994	0.0501593131694255	PINK1-AS
LUAD	1650	1e-20	359.806	206.674	0.799862338397059	5.48805712878601e-20	DDOST
LUAD	57576	1.0814e-19	1.038	4.533	-2.1266597175281	5.62979719691661e-19	KIF17
LUAD	400745	0.00029713	1	1	0	0.000547238766217668	SH2D5
LUAD	50809	0.066851	78.28	75.851	0.0454755552480996	0.0868953830047824	HP1BP3
LUAD	8672	1e-20	33.977	23.635	0.523633610656906	5.48805712878601e-20	EIF4G3
LUAD	100302155	0.0015102	1	1	0	0.00252477889130598	MIR1256
LUAD	1889	0.00053751	107.974	102.78	0.0711243978470285	0.000959817752583928	ECE1
LUAD	84224	2.1386e-05	4.556	3.891	0.227626766735256	4.38623418606791e-05	NBPF3
LUAD	249	3.2209e-13	56.696	255.805	-2.17372560435045	1.14215112649165e-12	ALPL
LUAD	5909	9.2261e-10	45.462	47.458	-0.0619901492747373	2.59623851893939e-09	RAP1GAP
LUAD	84196	6.4983e-17	36.215	28.945	0.323273218734449	2.86333752669039e-16	USP48
LUAD	401944	1.0559e-05	1	1.297	-0.375178479589612	2.21966075268817e-05	LDLRAD2
LUAD	3339	0.31785	50.265	53.795	-0.0979178998227482	0.343080344343278	HSPG2
LUAD	23436	0.074516	1	1	0	0.0959797776108189	CELA3B
LUAD	10136	0.17069	1	1	0	0.203442324723247	CELA3A
LUAD	101928043	0.18606	1	1	0	0.219182790845182	LINC01635
LUAD	29092	6.0627e-15	2.187	1.257	0.798968570627586	2.37970050898204e-14	LINC00339
LUAD	998	0.031911	90.536	99.448	-0.135450789470035	0.0437258196741469	CDC42
LUAD	54361	0.0015295	2.368	3.341	-0.496610901706021	0.00255436242038217	WNT4
LUAD	100616433	0.0023177	1	1	0	0.00376765717724289	MIR4418
LUAD	9923	0.22346	10.042	12.108	-0.269913950159649	0.258298481406566	ZBTB40
LUAD	2046	0.022012	1	1	0	0.0310435641333924	EPHA8
LUAD	102466615	0.31691	1	1	0	0.342999812079237	MIR6127
LUAD	712	4.8852e-19	351.35	1061.124	-1.59461245176031	2.44446458015267e-18	C1QA
