Cancer type	NCBI gene id	FDR adjusted p-value	Cancer Sample Med	Normal Sample Med	log2 fold change	p-value	Gene symbol
THCA	102466751	0.9976	2.74	2.749	-0.00473101366506404	0.998056985799359	MIR6859-1
THCA	102465909	0.75204	1	1	0	0.780511021701252	MIR6859-2
THCA	81399	0.31779	1	1	0	0.364949768637532	OR4F16
THCA	400728	0.95496	1	1	0	0.961367158002561	FAM87B
THCA	79854	0.00071061	1.067	1.022	0.0621649798868034	0.00143540101109741	LINC00115
THCA	284593	0.071758	1	1	0	0.104217175114526	FAM41C
THCA	100130417	1e-20	7.705	2.888	1.41572421451498	1.62178217821782e-19	LINC02593
THCA	148398	3.0261e-19	6.343	2.154	1.55814709228866	4.18880433802817e-18	SAMD11
THCA	26155	0.037323	65.157	63.999	0.0258708170841969	0.0576655312057853	NOC2L
THCA	339451	1.1557e-14	5.694	3.609	0.657843349845033	9.43373720930233e-14	KLHL17
THCA	84069	1e-20	7.079	1	2.82354557543035	1.62178217821782e-19	PLEKHN1
THCA	84808	1e-20	1.853	1	0.889862881365179	1.62178217821782e-19	PERM1
THCA	57801	4.8205e-17	14.608	4.497	1.69972388131521	5.26106318711827e-16	HES4
THCA	9636	0.0010471	105.601	58.781	0.845201688645191	0.00206997863823796	ISG15
THCA	375790	1e-20	150.446	84.07	0.839582771150193	1.62178217821782e-19	AGRN
THCA	401934	1.102e-06	1	1	0	3.16217693430657e-06	RNF223
THCA	54991	0.48145	9.378	9.729	-0.0530112454561419	0.525433221919938	C1orf159
THCA	254099	0.10431	1	1	0	0.145774430145752	LINC01342
THCA	406984	0.00016675	1	1	0	0.000363334220152976	MIR200B
THCA	406983	0.034032	1.819	2.33	-0.357184411890156	0.0530520256959315	MIR200A
THCA	554210	0.004159	4.552	4.95	-0.120927967547753	0.00758483058081277	MIR429
THCA	254173	2.3556e-05	1	1	0	5.72402937322289e-05	TTLL10
THCA	8784	0.0067824	4.321	1.359	1.66881977482234	0.011951115812119	TNFRSF18
THCA	7293	7.5898e-05	8.458	3.174	1.41401443219362	0.000173068571693735	TNFRSF4
THCA	51150	0.23974	219.902	225.225	-0.0345062501092838	0.300454567712318	SDF4
THCA	126792	1.9269e-09	29.738	25.016	0.249456499238458	7.91208406099854e-09	B3GALT6
THCA	388581	1.343e-15	2.83	1	1.50080205305716	1.22610348351138e-14	C1QTNF12
THCA	118424	0.86415	50.548	51.898	-0.038024931250716	0.880728632168412	UBE2J2
THCA	6339	4.6797e-06	2.883	2.31	0.319677985191487	1.24001325424643e-05	SCNN1D
THCA	116983	2.615e-05	18.151	16.126	0.170660406139789	6.32076242006886e-05	ACAP3
THCA	102465434	0.10748	1	1	0	0.149704285714286	MIR6726
THCA	126789	8.2236e-18	11.312	7.985	0.502489712510804	9.74340455696203e-17	PUSL1
THCA	54973	2.0853e-05	115.098	103.101	0.15880443890201	5.09872581166812e-05	INTS11
THCA	80772	1e-20	45.597	29.405	0.632877416620432	1.62178217821782e-19	CPTP
THCA	83756	1.4564e-08	1.278	1	0.353887836284907	5.32892747580045e-08	TAS1R3
THCA	1855	1e-20	93.531	52.097	0.844244314960188	1.62178217821782e-19	DVL1
THCA	54587	1e-20	342.991	73.557	2.22123617474813	1.62178217821782e-19	MXRA8
THCA	54998	0.046309	216.479	201.014	0.106931095951019	0.0701703441258094	AURKAIP1
THCA	81669	3.0975e-08	81.175	60.567	0.422503525811263	1.08258285917496e-07	CCNL2
THCA	148413	0.60576	35.2	36.4	-0.0483630215613988	0.645181173665673	MRPL20-AS1
THCA	55052	0.010531	186.153	202.819	-0.123703943220082	0.0180201389396709	MRPL20
THCA	441869	1.375e-20	10.225	4.902	1.06065845384963	2.20448613376835e-19	ANKRD65
THCA	643965	2.4995e-11	1	1	0	1.30630608880617e-10	TMEM88B
THCA	64856	1e-20	61.78	29.097	1.0862694569466	1.62178217821782e-19	VWA1
THCA	219293	0.96156	13.285	14.005	-0.0761437555839998	0.967011644326205	ATAD3C
THCA	83858	0.29081	8.683	10.224	-0.235694252445339	0.353438530884808	ATAD3B
THCA	55210	0.005975	20.174	19.021	0.0849040670040641	0.0106398782608696	ATAD3A
THCA	339453	0.0033279	2.688	2.766	-0.0412680183717338	0.00613977871222076	TMEM240
THCA	29101	7.2131e-12	285.149	355.302	-0.317329836369108	4.05783324556382e-11	SSU72
THCA	643988	3.5049e-08	26.121	16.092	0.69886648609855	1.21588977056124e-07	FNDC10
THCA	142678	0.035257	36.407	39.561	-0.1198630290616	0.0547359285996367	MIB2
THCA	8510	0.0033061	1.889	1.855	0.026203514880204	0.00610414255119294	MMP23B
THCA	984	0.083991	30.385	29.926	0.0219598351590997	0.119945299040976	CDK11B
THCA	728661	0.18075	19.055	21.653	-0.184397314505523	0.235130509596294	SLC35E2B
THCA	728642	0.49722	1	1	0	0.540950701278574	CDK11A
THCA	9906	0.32209	10.914	11	-0.0113235749267418	0.367397924791086	SLC35E2A
THCA	65220	0.54001	40.558	42.699	-0.0742157709024643	0.582698537549407	NADK
THCA	2782	0.0063623	300.365	282.048	0.0907760059175528	0.0112633854633883	GNB1
THCA	163688	0.68452	1	1	0	0.718784396602383	CALML6
THCA	339456	0.00025398	1.149	1.863	-0.697248876295524	0.000541868108108108	TMEM52
THCA	85452	0.0037031	1	1	0	0.00679500873786408	CFAP74
THCA	2563	1e-20	8.241	1	3.04281941113493	1.62178217821782e-19	GABRD
THCA	5590	0.22673	28.489	34.513	-0.27673490158642	0.286175103062994	PRKCZ
THCA	100506504	0.52909	4.768	5.68	-0.252506693929883	0.571794207169562	PRKCZ-AS1
THCA	199990	0.54496	55.498	58.076	-0.0655063092339526	0.587330505537888	FAAP20
THCA	6497	2.4972e-06	43.239	56.157	-0.377132708679638	6.83158847599165e-06	SKI
THCA	79906	5.4265e-16	14.288	22.011	-0.623420705421815	5.20562635431918e-15	MORN1
THCA	11079	0.0005795	78.369	83.683	-0.0946514843827702	0.0011843056768559	RER1
THCA	5192	0.05532	15.559	15.267	0.0273327420054071	0.0824139699863574	PEX10
THCA	9651	0.056858	3.783	3.472	0.123763828604897	0.0845322477876106	PLCH2
THCA	55229	0.87389	27.17	27.323	-0.00810133122723975	0.889825002072109	PANK4
THCA	388585	0.011044	1	1	0	0.0188274816999133	HES5
THCA	8764	0.52183	65.571	60.274	0.121522086643708	0.564879969159599	TNFRSF14
THCA	100996583	0.0080596	1	1	0	0.014043036752061	AL139246.3
THCA	127281	0.15257	17.64	20.497	-0.216562207281984	0.203647692516637	PRXL2B
THCA	79258	0.29457	1	1.096	-0.13224779829844	0.357521946279716	MMEL1
THCA	100287898	2.7912e-10	1.357	4.498	-1.72886294035896	1.2776857755007e-09	TTC34
THCA	440556	1.5112e-14	5.291	19.62	-1.89071271869926	1.21093139828781e-13	PRDM16-DT
THCA	63976	3.8553e-19	7.285	19.709	-1.43585370102666	5.28042835654596e-18	PRDM16
THCA	100422968	0.54005	1	1	0	0.582709710709777	MIR4251
THCA	27237	2.4916e-11	31.366	25.019	0.326177432208768	1.30321686003193e-10	ARHGEF16
THCA	1953	0.0016391	4.96	6.931	-0.482723397834083	0.00315740392003136	MEGF6
THCA	693135	0.31779	1	1	0	0.364949768637532	MIR551A
THCA	127262	0.015634	106.35	110.624	-0.0568443805270017	0.0259370276839973	TPRG1L
THCA	49856	0.0085612	31.732	30.057	0.0782374335717736	0.0148603803602967	WRAP73
THCA	7161	0.0038781	1.761	1.482	0.248849461525374	0.00709889491525424	TP73
THCA	148870	3.9464e-10	3.33	5.504	-0.724958292743473	1.77344395061728e-09	CCDC27
THCA	388588	1e-20	58.207	30.314	0.941208431205828	1.62178217821782e-19	SMIM1
THCA	57470	0.0019462	40.047	43.604	-0.122766314732269	0.00371366927482769	LRRC47
THCA	9731	3.6903e-05	16.014	19.86	-0.310531911552614	8.77847474282948e-05	CEP104
THCA	1677	0.0012038	5.134	5.974	-0.218613941735372	0.00236146634730539	DFFB
THCA	339448	6.8928e-07	33.879	39.063	-0.205411459497013	2.02657299431648e-06	C1orf174
THCA	100133612	0.15124	1	1	0	0.202133231794384	LINC01134
THCA	55966	2.3786e-19	1.208	1	0.272620454662992	3.33004e-18	AJAP1
THCA	100616421	0.65464	1	1	0	0.691206613310415	MIR4689
THCA	261734	0.4435	15.924	16.858	-0.0822306113849805	0.488727700846555	NPHP4
THCA	8514	0.57858	10.764	8.414	0.355350572871628	0.61965719391925	KCNAB2
THCA	26038	0.034807	1	1	0	0.0541228061071118	CHD5
THCA	6146	1.6315e-05	228.883	257.821	-0.171759466186117	4.04143213610586e-05	RPL22
THCA	388591	0.86007	5.69	5.95	-0.0644610158887239	0.87711611082287	RNF207
THCA	23463	0.014664	60.688	56.361	0.106714067470515	0.0244723708609272	ICMT
THCA	387509	1.0709e-18	3.683	2.438	0.595183271279526	1.3937417868961e-17	GPR153
THCA	11332	1.199e-20	28.928	12.565	1.20305591164717	1.9270273098937e-19	ACOT7
THCA	54626	8.3301e-13	1	1	0	5.28693721666128e-12	HES2
THCA	83715	1e-20	3.147	1	1.65397717863634	1.62178217821782e-19	ESPN
THCA	8718	0.002471	7.057	3.846	0.875696247313252	0.00463985250286588	TNFRSF25
THCA	57449	1e-20	12.048	6.227	0.952184490794656	1.62178217821782e-19	PLEKHG5
THCA	79707	0.00018329	8.172	9.426	-0.205956477282125	0.000397391158173395	NOL9
THCA	80835	0.0011318	1	1	0	0.0022295711365003	TAS1R1
THCA	3104	0.21249	29.714	32.027	-0.108145836742894	0.270231847826087	ZBTB48
THCA	9903	0.53305	34.1	36.366	-0.0928185091307138	0.575725633276554	KLHL21
THCA	148479	6.2371e-09	22.725	16.021	0.504316093613157	2.39165894654702e-08	PHF13
THCA	90326	0.0048543	31.048	29.262	0.0854719600284241	0.0087585937947494	THAP3
THCA	55735	3.3321e-07	18.182	23.11	-0.346006356677204	1.0187549790014e-06	DNAJC11
THCA	23261	0.83259	17.388	17.33	0.00482034623055376	0.853074908256881	CAMTA1
THCA	9341	0.0021955	146.705	137.63	0.0921230649571578	0.00415548849301878	VAMP3
THCA	8863	0.68771	19.894	18.385	0.113804205209726	0.721440345839782	PER3
THCA	10911	5.9312e-08	1	1	0	1.99220210526316e-07	UTS2
THCA	3604	0.035243	1	1	0	0.0547185156398104	TNFRSF9
THCA	11315	0.0001716	536.154	611.932	-0.190723897750093	0.000373322589928058	PARK7
THCA	54206	0.0016154	92.977	133.695	-0.523999730069873	0.00311449753800883	ERRFI1
THCA	102724539	0.10633	1	1	0	0.148228544680851	LINC01714
THCA	50651	1.1155e-20	2.634	1.889	0.479632643868145	1.79723508196721e-19	SLC45A1
THCA	473	4.8901e-06	65.033	83.921	-0.367859891676185	1.29245402178298e-05	RERE
THCA	2023	6.6863e-10	799.504	689.747	0.21303797496973	2.92187445086705e-09	ENO1
THCA	102465436	0.2104	1	1	0	0.267937959183673	MIR6728
THCA	100505975	3.658e-08	1	2.178	-1.12300395405482	1.26577444561774e-07	ENO1-AS1
THCA	765	0.54673	1	1	0	0.588947491642462	CA6
THCA	6518	0.1647	1	1	0	0.217111072362685	SLC2A5
THCA	80045	0.682	5.817	6.503	-0.160830119612308	0.716635945685876	GPR157
THCA	106614088	1e-20	4.865	1.378	1.81986391696418	1.62178217821782e-19	MIR34AHG
THCA	102724571	1e-20	4.691	1.528	1.61825095746023	1.62178217821782e-19	LNCTAM34A
THCA	9563	0.019328	34.284	38.683	-0.174164243019224	0.0314939209151952	H6PD
THCA	80176	2.2836e-05	16.67	29.013	-0.799445376366658	5.56006956521739e-05	SPSB1
THCA	100506022	1.0031e-11	1.35	2.297	-0.766791449439731	5.51676933407946e-11	LINC02606
THCA	84275	2.1405e-18	3.24	10.751	-1.73040513954038	2.68669655172414e-17	SLC25A33
THCA	199953	5.5334e-14	9.693	13.361	-0.463012833489454	4.10587053227633e-13	TMEM201
THCA	5293	0.013988	8.06	9.06	-0.168731211518268	0.0234454113233288	PIK3CD
THCA	644997	0.31779	1	1	0	0.364949768637532	PIK3CD-AS1
THCA	101929074	0.13324	15.695	16.528	-0.0746071303955818	0.180593396772859	PIK3CD-AS2
THCA	22883	0.41025	133.589	135.365	-0.0190535454762257	0.456024090934796	CLSTN1
THCA	56998	0.0023288	30.586	35.456	-0.213158341175867	0.00438961380897583	CTNNBIP1
THCA	84328	1.237e-08	30.688	38.817	-0.339013997158682	4.56524070597071e-08	LZIC
THCA	64802	3.415e-11	11.216	17.324	-0.627213823056945	1.74886687158114e-10	NMNAT1
THCA	100847055	0.35872	1	1	0	0.404416422139375	MIR5697
THCA	116362	1.7523e-05	35.676	60.1	-0.752411121857109	4.32323444207355e-05	RBP7
THCA	10277	1.5817e-06	35.05	44.397	-0.341047749651457	4.4547779338014e-06	UBE4B
THCA	23095	0.27681	22.66	25.722	-0.182854961830251	0.339255353535354	KIF1B
THCA	5226	5.4084e-11	141.129	203.584	-0.528609710416152	2.69542369168357e-10	PGD
THCA	378708	0.5696	3.182	3.356	-0.0768088801087755	0.61087175905718	CENPS
THCA	1325	0.75432	1	1	0	0.782670709459459	CORT
THCA	1676	6.311e-05	21.946	25.903	-0.239161185667678	0.000145273469961354	DFFA
THCA	5195	4.2422e-09	39.285	35.339	0.152717344386941	1.66602763636364e-08	PEX14
THCA	54897	2.3727e-13	1.464	3.93	-1.42461375886193	1.62274847599165e-12	CASZ1
THCA	148345	0.00027661	1	1	0	0.000588170289917785	C1orf127
THCA	23435	4.0962e-11	46.653	56.69	-0.281124413247253	2.07085666666667e-10	TARDBP
THCA	10747	1.9768e-06	1.283	2.471	-0.945573840239102	5.49434117647059e-06	MASP2
THCA	6723	5.3554e-09	73.73	57.441	0.360170891470272	2.07052994492526e-08	SRM
THCA	5394	0.54607	35.619	36.264	-0.025891052852997	0.588301009591669	EXOSC10
THCA	105376736	0.28556	1	1	0	0.347939955368212	EXOSC10-AS1
THCA	2475	0.09871	18.961	21.074	-0.152429120522307	0.138687902787706	MTOR
THCA	10218	0.17012	1	1	0	0.223312322692667	ANGPTL7
THCA	29914	1.7232e-10	11.847	15.12	-0.35193636592693	8.09928723098996e-10	UBIAD1
THCA	57540	0.080498	1	1	0	0.11543508338805	DISP3
THCA	26232	1e-20	59.761	25.058	1.25393301861249	1.62178217821782e-19	FBXO2
THCA	93611	0.75151	37.543	38.074	-0.0202622071539131	0.780043331045044	FBXO44
THCA	26270	1.1367e-05	25.973	19.864	0.386856494872804	2.8788783919598e-05	FBXO6
THCA	10459	1e-20	69.856	30.721	1.18515885741743	1.62178217821782e-19	MAD2L2
THCA	374946	1e-20	1.135	1	0.18269229751619	1.62178217821782e-19	DRAXIN
THCA	57085	1e-20	137.276	95.608	0.52187617488281	1.62178217821782e-19	AGTRAP
THCA	4524	6.4781e-16	31.674	25.03	0.33964078081609	6.16328817037754e-15	MTHFR
THCA	1185	3.6719e-07	11.392	15.346	-0.429841608596266	1.11656662128713e-06	CLCN6
THCA	4878	0.034641	1	1	0	0.0538817358550289	NPPA
THCA	4879	0.19936	1	1	0	0.255734527181361	NPPB
THCA	90231	1e-20	123.03	73.703	0.739214900547128	1.62178217821782e-19	KIAA2013
THCA	5351	1.1506e-15	114.536	99.367	0.204962411235618	1.05881056179775e-14	PLOD1
THCA	9927	0.0021417	119.963	139.839	-0.221177266888461	0.00405756676626506	MFN2
THCA	60672	2.1421e-14	59.044	40.458	0.545365458154032	1.68151428115016e-13	MIIP
THCA	943	4.8638e-05	1	1	0	0.000113650562054208	TNFRSF8
THCA	7133	0.00046047	33.578	13.995	1.26260481495402	0.000953581061946903	TNFRSF1B
THCA	100616438	0.87593	1	1	0	0.891578897001709	MIR4632
THCA	55187	0.023337	25.345	31.252	-0.302247355375439	0.0374703538637478	VPS13D
THCA	677885	1.1353e-07	2.436	1.772	0.459135529351314	3.67695778546713e-07	SNORA59A
THCA	9249	1e-20	757.67	240.965	1.65274601419156	1.62178217821782e-19	DHRS3
THCA	102466722	1e-20	3.818	1	1.93281710274185	1.62178217821782e-19	MIR6730
THCA	93190	0.035924	1	1	0	0.0557054389397286	C1orf158
THCA	391004	0.17144	1	1	0	0.224774855923159	PRAMEF17
THCA	126755	0.31779	1	1	0	0.364949768637532	LRRC38
THCA	10630	2.0159e-06	2.161	6.21	-1.52289419624834	5.59194614733277e-06	PDPN
THCA	7799	5.983e-13	28.552	50.3	-0.816966593531229	3.86339842312746e-12	PRDM2
THCA	23254	0.58348	15.384	18.267	-0.247809050985836	0.624212256449331	KAZN
THCA	105376762	0.10019	1	1	0	0.140586424900057	KAZN-AS1
THCA	200197	0.049881	1	1	0	0.07507357856049	TMEM51-AS1
THCA	55092	4.4253e-15	17.019	11.27	0.59465875433249	3.78519133159269e-14	TMEM51
THCA	114827	0.0080478	1.494	2.587	-0.792099905895504	0.0140262064905125	FHAD1
THCA	79180	1e-20	229.668	114.274	1.00705266365061	1.62178217821782e-19	EFHD2
THCA	11330	0.013118	1	1	0	0.0220967870425915	CTRC
THCA	63036	0.31779	1	1	0	0.364949768637532	CELA2A
THCA	51032	0.45065	1	1	0	0.495634310653536	CELA2B
THCA	842	1.4689e-07	21.865	27.245	-0.31736814249532	4.6985676810415e-07	CASP9
THCA	23341	2.4944e-06	11.223	14.964	-0.415037499278844	6.82487839643653e-06	DNAJC16
THCA	107397391	0.31779	1	1	0	0.364949768637532	SCARNA21B
THCA	79814	0.036754	1.307	1.802	-0.463339870018106	0.0568400176239182	AGMAT
THCA	84301	0.045956	9.13	10.346	-0.180386331332171	0.0696784276457883	DDI2
THCA	23207	1.691e-18	55.077	44.957	0.292904212063096	2.14440619354839e-17	PLEKHM2
THCA	284723	0.00025556	1.296	2.146	-0.727584357871897	0.0005451207118828	SLC25A34
THCA	388595	0.15792	1	1	0	0.209905025696511	TMEM82
THCA	54751	0.62503	22.991	24.088	-0.0672453953285645	0.663354181739647	FBLIM1
THCA	440567	0.035503	6.338	7.54	-0.250536863773793	0.0550917319017921	UQCRHL
THCA	729614	3.2977e-08	5.933	7.691	-0.374409409829471	1.14779485835694e-07	AL450998.2
THCA	23013	0.00017987	24.357	31.124	-0.353691034288298	0.000390363776084796	SPEN
THCA	7709	4.1443e-10	27.006	30.943	-0.196333105845289	1.85685800775017e-09	ZBTB17
THCA	149563	0.00047762	1	1	0	0.000986766735337397	SRARP
THCA	27129	0.70096	6.959	17.87	-1.36058772185551	0.73361747297801	HSPB7
THCA	1187	5.5468e-07	1	12.398	-3.63203550398342	1.64844119745993e-06	CLCNKA
THCA	1188	1.0782e-16	4.009	35.852	-3.16073927915988	1.13150556326749e-15	CLCNKB
THCA	348487	0.0067482	1	1.429	-0.515005916433729	0.0118961990313901	FAM131C
THCA	1969	0.0030829	54.046	24.133	1.16318057684583	0.00571944147239264	EPHA2
THCA	128272	1.0132e-10	25.404	21.461	0.243338373482422	4.87049625825385e-10	ARHGEF19
THCA	79363	1.7182e-08	14.627	19.419	-0.408835006870556	6.21969414364641e-08	CPLANE2
THCA	54455	2.7639e-10	15.193	18.93	-0.317267639438351	1.26577862068966e-09	FBXO42
THCA	26099	0.005529	86.931	83.093	0.0651437953537474	0.00990052145394917	SZRD1
THCA	55707	2.0734e-08	97.883	82.475	0.247101446228206	7.40726106870229e-08	NECAP2
THCA	107984921	2.4711e-05	1.665	2.37	-0.509364881826997	5.99061933892452e-05	LINC01772
THCA	26871	0.012184	1	1	0	0.0206242425077506	RNU1-1
THCA	100132147	0.44814	1	1	0	0.493204918253079	LINC01783
THCA	55672	0.014777	6.637	8.397	-0.33934271340125	0.0246504890095901	NBPF1
THCA	9696	9.8814e-05	9.698	8.634	0.167658160934876	0.000221823661946094	CROCC
THCA	112267871	1.9016e-05	1	1	0	4.67515317073171e-05	BX284668.2
THCA	26870	0.0026619	1	1	0	0.00497804890115118	RNU1-2
THCA	4237	1e-20	26.389	7.191	1.87567236656044	1.62178217821782e-19	MFAP2
THCA	23400	0.00060511	32.508	30.576	0.088395115945714	0.00123433397260274	ATP13A2
THCA	6390	0.00099241	143.93	157.258	-0.127766080422033	0.00196799949152542	SDHB
THCA	11240	0.035218	2.081	1.613	0.367530526579692	0.0546840199067857	PADI2
THCA	400743	3.2857e-07	1	1	0	1.00582026475627e-06	AL590644.1
THCA	29943	0.033796	1	1	0	0.0527092101880505	PADI1
THCA	100616188	0.31779	1	1	0	0.364949768637532	MIR3972
THCA	23569	0.40084	1	1	0	0.446852940108893	PADI4
THCA	55920	3.5491e-20	55.053	34.188	0.687331155135058	5.42044363636364e-19	RCC2
THCA	55160	6.0635e-06	29.767	41.254	-0.47082018014246	1.58510647692512e-05	ARHGEF10L
THCA	84966	1.8941e-12	1.97	1	0.978195629681652	1.1469633271719e-11	IGSF21
THCA	127707	0.74541	5.342	5.156	0.0511277122734591	0.774365993340733	KLHDC7A
THCA	5081	0.15478	1	1	0	0.206289373474369	PAX7
THCA	8659	5.6898e-05	10.379	26.158	-1.33358478979468	0.000131745445635528	ALDH4A1
THCA	100302276	0.54793	1	1	0	0.59011079283327	MIR1290
THCA	126917	5.3432e-05	16.582	11.101	0.578928381443244	0.000124246940967704	IFFO2
THCA	23352	7.6951e-06	24.912	33.139	-0.411689219028329	1.98679739393143e-05	UBR4
THCA	101927895	2.8575e-05	1.289	1.836	-0.510313795052157	6.87731357903759e-05	EMC1-AS1
THCA	23065	0.35588	24.971	26.248	-0.0719539017255489	0.401560119402985	EMC1
THCA	51154	0.44916	39.992	39.28	0.0259165024814676	0.494106165211551	MRTO4
THCA	22977	0.61582	1	1.699	-0.764685852522134	0.654795949367089	AKR7A3
THCA	8574	1.8276e-08	59.268	68.319	-0.205033483523016	6.58780590500642e-08	AKR7A2
THCA	54896	1e-20	27.987	19.915	0.490901369227886	1.62178217821782e-19	PQLC2
THCA	832	1.9896e-10	352.218	394.183	-0.16239691878875	9.26247691214776e-10	CAPZB
THCA	440574	3.597e-13	6.294	9.347	-0.570526215281966	2.39264406091371e-12	MICOS10
THCA	100532736	0.7147	76.569	104.284	-0.44568550542424	0.746716959710854	NBL1
THCA	255104	2.7473e-05	37.844	46.562	-0.299088442973133	6.62913439725018e-05	TMCO4
THCA	54546	0.12323	1	1	0	0.168759763115725	RNF186
THCA	23252	0.60666	6.118	6.743	-0.140330490769876	0.645999726962457	OTUD3
THCA	30814	3.2388e-10	1	1	0	1.47025064203233e-09	PLA2G2E
THCA	5320	0.062017	1.779	4.443	-1.32046763074284	0.0913455340576995	PLA2G2A
THCA	5322	2.3901e-06	1.688	1.1	0.617811380295163	6.55136042392972e-06	PLA2G5
THCA	26279	0.003977	1	1	0	0.0072670737194385	PLA2G2D
THCA	391013	0.0098824	1	1	0	0.016993128720147	PLA2G2C
THCA	127733	0.0057396	13.21	15.61	-0.240840070731081	0.0102570758796254	UBXN10
THCA	127731	0.519	1	1	0	0.562002203613927	VWA5B1
THCA	55450	1e-20	157.233	17.886	3.13600135536635	1.62178217821782e-19	CAMK2N1
THCA	79594	3.8714e-10	42.021	51.877	-0.303984557117149	1.74093430336307e-09	MUL1
THCA	163933	0.0024516	1	1	0	0.00460694546845124	FAM43B
THCA	978	1e-20	13.592	3.864	1.81459075834845	1.62178217821782e-19	CDA
THCA	65018	0.92188	26.88	27.137	-0.0137281012712978	0.93236291638796	PINK1
THCA	100861548	2.0286e-10	2.79	4.245	-0.605499431723851	9.43767138461539e-10	PINK1-AS
THCA	1650	1.6506e-10	305.659	402.723	-0.397864821430239	7.77665234899329e-10	DDOST
THCA	57576	1.0512e-16	1.642	3.275	-0.99604077953437	1.10494049197861e-15	KIF17
THCA	400745	4.8343e-05	1.2	1.178	0.0266948666654203	0.000112988110344828	SH2D5
THCA	50809	9.1866e-15	93.53	147.71	-0.659266407513763	7.58386432591348e-14	HP1BP3
THCA	8672	3.0425e-08	51.972	71.169	-0.45351438647403	1.06449590601638e-07	EIF4G3
THCA	1889	1e-20	311.375	113.099	1.46106694311909	1.62178217821782e-19	ECE1
THCA	84224	6.2741e-07	4.681	7.379	-0.65660855085731	1.85309856649136e-06	NBPF3
THCA	249	1.1581e-11	15.871	7.779	1.02873642034401	6.32147003610108e-11	ALPL
THCA	5909	1e-20	79.67	391.106	-2.29545118875203	1.62178217821782e-19	RAP1GAP
THCA	84196	1.0015e-07	40.185	47.488	-0.240905915169906	3.27001395348837e-07	USP48
THCA	401944	0.16093	1	1	0	0.2130128	LDLRAD2
THCA	3339	0.00082261	48.817	45.715	0.0947160185834244	0.00164706347764083	HSPG2
THCA	23436	0.31779	1	1	0	0.364949768637532	CELA3B
THCA	10136	0.31779	1	1	0	0.364949768637532	CELA3A
THCA	101928043	0.1926	1	1	0	0.24822933578126	LINC01635
THCA	29092	7.5592e-07	1.695	3.348	-0.982014254526637	2.211066e-06	LINC00339
THCA	998	0.12923	74.03	78.043	-0.0761592081253159	0.175873771377138	CDC42
THCA	54361	0.013484	1.127	4.77	-2.08150175072065	0.0226608673050616	WNT4
THCA	100616433	0.31779	1	1	0	0.364949768637532	MIR4418
THCA	9923	1.521e-09	10.704	15.551	-0.538857334096919	6.33540495867769e-09	ZBTB40
THCA	2046	0.30495	1	1	0	0.364949768637532	EPHA8
THCA	102466615	0.31779	1	1	0	0.364949768637532	MIR6127
THCA	712	0.090236	105.484	53.996	0.966099742856129	0.127980288332492	C1QA
THCA	714	0.011363	84.105	40.405	1.05765773722993	0.0193394344099056	C1QC
THCA	713	0.04966	100.543	50.211	1.00173727884002	0.0747581343340737	C1QB
THCA	2048	2.6619e-05	6.766	9.241	-0.449745801888069	6.42780176904177e-05	EPHB2
THCA	100616391	0.32146	1	1	0	0.366764439284885	MIR4684
THCA	100422914	0.29808	1	1	0	0.361291267188753	MIR4253
THCA	729059	0.31779	1	1	0	0.364949768637532	TEX46
THCA	23028	0.71269	68.6	69.029	-0.00899400819666384	0.744744	KDM1A
THCA	100422866	0.25156	1	1	0	0.313151574414186	MIR3115
THCA	7798	0.01596	14.573	14.498	0.00744400730117009	0.02643324570273	LUZP1
THCA	3352	0.083684	1	1	0	0.11956768946718	HTR1D
THCA	10236	9.2139e-07	48.75	57.504	-0.238260095098244	2.66649614840989e-06	HNRNPR
THCA	80818	0.023964	19.685	25.523	-0.37470120245022	0.0384049232776192	ZNF436
THCA	148898	0.097931	9.418	11.205	-0.250650021098228	0.137719965087995	ZNF436-AS1
THCA	6920	0.43776	123.61	121.984	0.0191035319473603	0.483079416123961	TCEA3
THCA	55616	9.829e-15	34.757	58.048	-0.739942797581176	8.08363280334728e-14	ASAP3
THCA	1870	0.09611	1	1	0	0.135528959035799	E2F2
THCA	3399	2.2565e-12	306.065	857.53	-1.48634906849527	1.35060182704019e-11	ID3
THCA	6135	0.039033	2552.035	2712.347	-0.0878936441384889	0.0600714569370498	RPL11
THCA	100506963	2.539e-06	1.419	2.03	-0.516605138011987	6.94014518147685e-06	ELOA-AS1
THCA	6924	3.7677e-05	26.741	32.083	-0.262755633739917	8.95825707027942e-05	ELOA
THCA	57095	0.1126	83.415	84.727	-0.0225149493902228	0.156017594811786	PITHD1
THCA	11313	1e-20	144.22	84.337	0.77403363839707	1.62178217821782e-19	LYPLA2
THCA	2582	1e-20	134.303	14.956	3.16669524997678	1.62178217821782e-19	GALE
THCA	3155	0.040154	131.27	127.65	0.0403437075300991	0.061608541409726	HMGCL
THCA	2517	4.4394e-15	242.951	191.646	0.342221483893865	3.79394984347826e-14	FUCA1
THCA	1269	0.0017594	1	1	0	0.00337689350649351	CNR2
THCA	55629	1.2272e-13	110.35	156.374	-0.502914028876501	8.71139154929578e-13	PNRC2
THCA	10772	1.6934e-09	52.647	71.623	-0.444071624565564	7.00599250684067e-09	SRSF10
THCA	127294	0.0011339	1	1	0	0.00223326036072144	MYOM3
THCA	58985	0.031484	2.963	6.638	-1.16369000311702	0.0493657868538609	IL22RA1
